organization_id,name,organization_type,place_id,district,member_count,team_count,employee_capacity,name_source,is_real_name,match_confidence,max_match_distance_m,work_place_count,source,source_id,source_url,description
ORG_UNRES_W660079302,Unidentified Residential at W660079302,residential,PL_W660079302,Scarborough,1,1,40,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660079302,https://www.openstreetmap.org/way/660079302,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660079777,Unidentified Residential at W660079777,residential,PL_W660079777,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660079777,https://www.openstreetmap.org/way/660079777,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660079794,Unidentified Residential at W660079794,residential,PL_W660079794,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660079794,https://www.openstreetmap.org/way/660079794,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660081823,Unidentified Commercial at W660081823,commercial,PL_W660081823,Vaughan,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660081823,https://www.openstreetmap.org/way/660081823,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660081848,Unidentified Commercial at W660081848,commercial,PL_W660081848,Vaughan,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660081848,https://www.openstreetmap.org/way/660081848,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660177154,Unidentified Residential at W660177154,residential,PL_W660177154,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660177154,https://www.openstreetmap.org/way/660177154,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660178204,Unidentified Residential at W660178204,residential,PL_W660178204,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660178204,https://www.openstreetmap.org/way/660178204,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660212477,Unidentified Residential at W660212477,residential,PL_W660212477,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660212477,https://www.openstreetmap.org/way/660212477,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660222956,Unidentified Industrial at W660222956,industrial,PL_W660222956,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660222956,https://www.openstreetmap.org/way/660222956,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660222957,Unidentified Industrial at W660222957,industrial,PL_W660222957,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660222957,https://www.openstreetmap.org/way/660222957,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660248226,Unidentified Commercial at W660248226,commercial,PL_W660248226,North York,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660248226,https://www.openstreetmap.org/way/660248226,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660248237,Unidentified Industrial at W660248237,industrial,PL_W660248237,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660248237,https://www.openstreetmap.org/way/660248237,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660248239,Unidentified Industrial at W660248239,industrial,PL_W660248239,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660248239,https://www.openstreetmap.org/way/660248239,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660248262,Unidentified Residential at W660248262,residential,PL_W660248262,North York,1,1,40,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660248262,https://www.openstreetmap.org/way/660248262,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660346989,Unidentified Residential at W660346989,residential,PL_W660346989,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660346989,https://www.openstreetmap.org/way/660346989,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660347834,Unidentified Residential at W660347834,residential,PL_W660347834,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660347834,https://www.openstreetmap.org/way/660347834,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660348085,Unidentified Residential at W660348085,residential,PL_W660348085,Scarborough,1,1,40,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660348085,https://www.openstreetmap.org/way/660348085,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660348533,Unidentified Residential at W660348533,residential,PL_W660348533,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660348533,https://www.openstreetmap.org/way/660348533,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660357354,Unidentified Office at 1530 Markham Road,office,PL_W660357354,Scarborough,2,1,480,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660357354,https://www.openstreetmap.org/way/660357354,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660358116,Unidentified Residential at W660358116,residential,PL_W660358116,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660358116,https://www.openstreetmap.org/way/660358116,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660358190,Unidentified Residential at W660358190,residential,PL_W660358190,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660358190,https://www.openstreetmap.org/way/660358190,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660397102,Unidentified Commercial at W660397102,commercial,PL_W660397102,North York,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660397102,https://www.openstreetmap.org/way/660397102,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660568235,Unidentified Residential at W660568235,residential,PL_W660568235,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660568235,https://www.openstreetmap.org/way/660568235,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660568826,Unidentified Residential at W660568826,residential,PL_W660568826,Scarborough,1,1,760,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660568826,https://www.openstreetmap.org/way/660568826,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660569108,Unidentified Residential at W660569108,residential,PL_W660569108,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660569108,https://www.openstreetmap.org/way/660569108,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660569187,Unidentified Residential at W660569187,residential,PL_W660569187,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660569187,https://www.openstreetmap.org/way/660569187,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660569644,Unidentified Residential at W660569644,residential,PL_W660569644,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660569644,https://www.openstreetmap.org/way/660569644,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660583909,Unidentified Residential at W660583909,residential,PL_W660583909,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660583909,https://www.openstreetmap.org/way/660583909,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660584176,Unidentified Residential at W660584176,residential,PL_W660584176,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660584176,https://www.openstreetmap.org/way/660584176,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660584207,Unidentified Residential at W660584207,residential,PL_W660584207,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660584207,https://www.openstreetmap.org/way/660584207,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660584509,Unidentified Residential at W660584509,residential,PL_W660584509,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660584509,https://www.openstreetmap.org/way/660584509,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660584984,Unidentified Residential at W660584984,residential,PL_W660584984,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660584984,https://www.openstreetmap.org/way/660584984,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660585504,Unidentified Residential at W660585504,residential,PL_W660585504,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660585504,https://www.openstreetmap.org/way/660585504,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660586305,Unidentified Residential at W660586305,residential,PL_W660586305,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660586305,https://www.openstreetmap.org/way/660586305,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660601635,Unidentified Residential at W660601635,residential,PL_W660601635,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660601635,https://www.openstreetmap.org/way/660601635,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660602062,Unidentified Residential at W660602062,residential,PL_W660602062,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660602062,https://www.openstreetmap.org/way/660602062,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660602719,Unidentified Residential at W660602719,residential,PL_W660602719,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660602719,https://www.openstreetmap.org/way/660602719,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660603438,Unidentified Residential at W660603438,residential,PL_W660603438,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660603438,https://www.openstreetmap.org/way/660603438,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660620518,Unidentified Commercial at W660620518,commercial,PL_W660620518,North York,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660620518,https://www.openstreetmap.org/way/660620518,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660624564,Unidentified Commercial at 5001 Yonge Street,commercial,PL_W660624564,North York,5,1,1000,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660624564,https://www.openstreetmap.org/way/660624564,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660633311,Unidentified Residential at W660633311,residential,PL_W660633311,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660633311,https://www.openstreetmap.org/way/660633311,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660636413,Unidentified Residential at W660636413,residential,PL_W660636413,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660636413,https://www.openstreetmap.org/way/660636413,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660636992,Unidentified Residential at W660636992,residential,PL_W660636992,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660636992,https://www.openstreetmap.org/way/660636992,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660637883,Unidentified Residential at W660637883,residential,PL_W660637883,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660637883,https://www.openstreetmap.org/way/660637883,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660806591,Unidentified Commercial at 1220 Markham Road,commercial,PL_W660806591,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660806591,https://www.openstreetmap.org/way/660806591,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660806638,Unidentified Commercial at W660806638,commercial,PL_W660806638,Scarborough,3,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660806638,https://www.openstreetmap.org/way/660806638,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660806732,Unidentified Commercial at W660806732,commercial,PL_W660806732,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660806732,https://www.openstreetmap.org/way/660806732,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660806810,Unidentified Industrial at W660806810,industrial,PL_W660806810,Scarborough,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660806810,https://www.openstreetmap.org/way/660806810,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660806856,Unidentified Commercial at W660806856,commercial,PL_W660806856,Scarborough,3,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660806856,https://www.openstreetmap.org/way/660806856,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660806952,Unidentified Commercial at W660806952,commercial,PL_W660806952,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660806952,https://www.openstreetmap.org/way/660806952,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660806969,Unidentified Industrial at W660806969,industrial,PL_W660806969,Scarborough,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660806969,https://www.openstreetmap.org/way/660806969,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660807044,Unidentified Commercial at W660807044,commercial,PL_W660807044,Scarborough,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660807044,https://www.openstreetmap.org/way/660807044,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660807077,Unidentified Commercial at W660807077,commercial,PL_W660807077,Scarborough,3,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660807077,https://www.openstreetmap.org/way/660807077,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660807081,Unidentified Commercial at W660807081,commercial,PL_W660807081,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660807081,https://www.openstreetmap.org/way/660807081,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660807107,Unidentified Industrial at W660807107,industrial,PL_W660807107,Scarborough,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660807107,https://www.openstreetmap.org/way/660807107,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660807166,Unidentified Commercial at W660807166,commercial,PL_W660807166,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660807166,https://www.openstreetmap.org/way/660807166,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660817182,Unidentified Residential at W660817182,residential,PL_W660817182,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660817182,https://www.openstreetmap.org/way/660817182,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660817961,Unidentified Residential at W660817961,residential,PL_W660817961,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660817961,https://www.openstreetmap.org/way/660817961,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660819580,Unidentified Residential at W660819580,residential,PL_W660819580,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660819580,https://www.openstreetmap.org/way/660819580,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660820017,Unidentified Residential at W660820017,residential,PL_W660820017,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660820017,https://www.openstreetmap.org/way/660820017,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660820104,Unidentified Residential at W660820104,residential,PL_W660820104,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660820104,https://www.openstreetmap.org/way/660820104,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660820706,Unidentified Residential at W660820706,residential,PL_W660820706,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660820706,https://www.openstreetmap.org/way/660820706,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660829943,Unidentified Commercial at W660829943,commercial,PL_W660829943,Scarborough,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660829943,https://www.openstreetmap.org/way/660829943,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660829967,Unidentified Residential at W660829967,residential,PL_W660829967,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660829967,https://www.openstreetmap.org/way/660829967,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660830190,Unidentified Commercial at 90 Barbados Boulevard,commercial,PL_W660830190,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660830190,https://www.openstreetmap.org/way/660830190,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660830204,Unidentified Industrial at 440 Brimley Road,industrial,PL_W660830204,Scarborough,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660830204,https://www.openstreetmap.org/way/660830204,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660830486,Unidentified Commercial at W660830486,commercial,PL_W660830486,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660830486,https://www.openstreetmap.org/way/660830486,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660830763,Unidentified Commercial at 100 Barbados Boulevard,commercial,PL_W660830763,Scarborough,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660830763,https://www.openstreetmap.org/way/660830763,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660830788,Unidentified Commercial at W660830788,commercial,PL_W660830788,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660830788,https://www.openstreetmap.org/way/660830788,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660831118,Unidentified Commercial at W660831118,commercial,PL_W660831118,Scarborough,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660831118,https://www.openstreetmap.org/way/660831118,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660831504,Unidentified Residential at W660831504,residential,PL_W660831504,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660831504,https://www.openstreetmap.org/way/660831504,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660831529,Unidentified Residential at W660831529,residential,PL_W660831529,Scarborough,1,1,40,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660831529,https://www.openstreetmap.org/way/660831529,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660831603,Unidentified Residential at W660831603,residential,PL_W660831603,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660831603,https://www.openstreetmap.org/way/660831603,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660831823,Unidentified Residential at W660831823,residential,PL_W660831823,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660831823,https://www.openstreetmap.org/way/660831823,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660832630,Unidentified Commercial at W660832630,commercial,PL_W660832630,Vaughan,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660832630,https://www.openstreetmap.org/way/660832630,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660832883,Unidentified Commercial at 610 Applewood Crescent,commercial,PL_W660832883,Vaughan,1,1,360,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660832883,https://www.openstreetmap.org/way/660832883,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660835759,Unidentified Commercial at W660835759,commercial,PL_W660835759,North York,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660835759,https://www.openstreetmap.org/way/660835759,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836394,Unidentified Residential at W660836394,residential,PL_W660836394,North York,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836394,https://www.openstreetmap.org/way/660836394,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836536,Unidentified Industrial at W660836536,industrial,PL_W660836536,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836536,https://www.openstreetmap.org/way/660836536,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836551,Unidentified Industrial at W660836551,industrial,PL_W660836551,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836551,https://www.openstreetmap.org/way/660836551,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836586,Unidentified Commercial at W660836586,commercial,PL_W660836586,North York,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836586,https://www.openstreetmap.org/way/660836586,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836753,Unidentified Commercial at W660836753,commercial,PL_W660836753,North York,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836753,https://www.openstreetmap.org/way/660836753,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836762,Unidentified Industrial at W660836762,industrial,PL_W660836762,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836762,https://www.openstreetmap.org/way/660836762,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836773,Unidentified Industrial at W660836773,industrial,PL_W660836773,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836773,https://www.openstreetmap.org/way/660836773,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836778,Unidentified Industrial at W660836778,industrial,PL_W660836778,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836778,https://www.openstreetmap.org/way/660836778,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836805,Unidentified Industrial at W660836805,industrial,PL_W660836805,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836805,https://www.openstreetmap.org/way/660836805,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660836829,Unidentified Industrial at W660836829,industrial,PL_W660836829,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660836829,https://www.openstreetmap.org/way/660836829,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660837092,Unidentified Residential at W660837092,residential,PL_W660837092,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660837092,https://www.openstreetmap.org/way/660837092,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660838262,Unidentified Residential at W660838262,residential,PL_W660838262,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660838262,https://www.openstreetmap.org/way/660838262,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660839003,Unidentified Residential at W660839003,residential,PL_W660839003,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660839003,https://www.openstreetmap.org/way/660839003,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660842583,Unidentified Commercial at W660842583,commercial,PL_W660842583,North York,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660842583,https://www.openstreetmap.org/way/660842583,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660844650,Unidentified Residential at W660844650,residential,PL_W660844650,North York,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660844650,https://www.openstreetmap.org/way/660844650,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660866850,Unidentified Residential at W660866850,residential,PL_W660866850,Scarborough,1,1,40,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660866850,https://www.openstreetmap.org/way/660866850,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660867281,Unidentified Residential at W660867281,residential,PL_W660867281,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660867281,https://www.openstreetmap.org/way/660867281,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660867429,Unidentified Residential at W660867429,residential,PL_W660867429,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660867429,https://www.openstreetmap.org/way/660867429,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
