external_contact_id,person_id,relation_type,label,home_place_id,co_resident,availability_profile,description
EXT0014789,P06871,parent,样本外父亲,PL_W804365983,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014790,P06872,parent,样本外父亲,PL_W661903760,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014791,P06873,partner,样本外伴侣,PL_W658218983,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014792,P06873,parent,样本外父亲,PL_W251873001,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014793,P06874,partner,样本外伴侣,PL_W659335583,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014794,P06874,parent,样本外父亲,PL_W661066436,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014795,P06874,minor_child,样本外未成年子女1,PL_W659335583,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014796,P06875,partner,样本外伴侣,PL_W978051268,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014797,P06875,minor_child,样本外未成年子女1,PL_W978051268,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014798,P06875,minor_child,样本外未成年子女2,PL_W978051268,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014799,P06876,parent,样本外母亲,PL_W661484336,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014800,P06877,parent,样本外母亲,PL_W662765297,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014801,P06877,parent,样本外父亲,PL_W658293229,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014802,P06877,minor_child,样本外未成年子女1,PL_W31757254,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014803,P06877,minor_child,样本外未成年子女2,PL_W31757254,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014804,P06878,parent,样本外父亲,PL_W660178261,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014805,P06878,parent,样本外父亲,PL_W661796361,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014806,P06879,partner,样本外伴侣,PL_W31617616,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014807,P06879,parent,样本外父亲,PL_W662448447,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014808,P06879,parent,样本外父亲,PL_W660633279,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014809,P06880,parent,样本外父亲,PL_W662381973,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014810,P06880,minor_child,样本外未成年子女1,PL_W705170958,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014811,P06880,minor_child,样本外未成年子女2,PL_W705170958,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014812,P06881,parent,样本外父亲,PL_W76559234,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014813,P06882,parent,样本外父亲,PL_W663381909,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014814,P06883,parent,样本外父亲,PL_W662499482,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014815,P06885,partner,样本外伴侣,PL_W659242969,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014816,P06885,parent,样本外母亲,PL_W660634547,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014817,P06886,partner,样本外伴侣,PL_W33723498,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014818,P06886,parent,样本外母亲,PL_W164135188,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014819,P06886,parent,样本外父亲,PL_W659577630,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014820,P06886,minor_child,样本外未成年子女1,PL_W33723498,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014821,P06887,parent,样本外母亲,PL_W804502560,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014822,P06887,minor_child,样本外未成年子女1,PL_W457493164,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014823,P06888,parent,样本外母亲,PL_W556343254,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014824,P06889,partner,样本外伴侣,PL_W31617621,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014825,P06889,parent,样本外母亲,PL_W661293231,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014826,P06889,parent,样本外父亲,PL_W661778892,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014827,P06890,parent,样本外母亲,PL_W1541093769,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014828,P06891,partner,样本外伴侣,PL_W416769424,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014829,P06891,parent,样本外父亲,PL_W659460306,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014830,P06891,parent,样本外父亲,PL_W660867375,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014831,P06891,minor_child,样本外未成年子女1,PL_W416769424,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014832,P06891,minor_child,样本外未成年子女2,PL_W416769424,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014833,P06892,partner,样本外伴侣,PL_W506136037,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014834,P06892,parent,样本外母亲,PL_W661027836,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014835,P06892,minor_child,样本外未成年子女1,PL_W506136037,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014836,P06893,parent,样本外母亲,PL_W806500977,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014837,P06893,minor_child,样本外未成年子女1,PL_W704292283,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014838,P06893,minor_child,样本外未成年子女2,PL_W704292283,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014839,P06894,parent,样本外母亲,PL_W662764412,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014840,P06896,minor_child,样本外未成年子女1,PL_W1382850392,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014841,P06896,minor_child,样本外未成年子女2,PL_W1382850392,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014842,P06897,parent,样本外父亲,PL_W662711339,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014843,P06897,minor_child,样本外未成年子女1,PL_W41405398,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014844,P06897,minor_child,样本外未成年子女2,PL_W41405398,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014845,P06898,parent,样本外母亲,PL_W660867116,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014846,P06898,minor_child,样本外未成年子女1,PL_W659840392,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014847,P06899,parent,样本外母亲,PL_W661897379,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014848,P06900,partner,样本外伴侣,PL_W1346550913,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014849,P06900,parent,样本外父亲,PL_W660837855,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014850,P06900,parent,样本外父亲,PL_W750612453,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014851,P06900,minor_child,样本外未成年子女1,PL_W1346550913,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014852,P06901,partner,样本外伴侣,PL_W705624359,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014853,P06901,parent,样本外母亲,PL_W663829685,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014854,P06901,minor_child,样本外未成年子女1,PL_W705624359,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014855,P06901,minor_child,样本外未成年子女2,PL_W705624359,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014856,P06902,partner,样本外伴侣,PL_W1275524424,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014857,P06902,minor_child,样本外未成年子女1,PL_W1275524424,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014858,P06902,minor_child,样本外未成年子女2,PL_W1275524424,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014859,P06903,partner,样本外伴侣,PL_W661809297,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014860,P06903,parent,样本外母亲,PL_W661767325,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014861,P06904,partner,样本外伴侣,PL_W661637034,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014862,P06904,parent,样本外母亲,PL_W662755612,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014863,P06904,parent,样本外父亲,PL_W661036144,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014864,P06904,minor_child,样本外未成年子女1,PL_W706093836,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014865,P06904,minor_child,样本外未成年子女2,PL_W706093836,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014866,P06905,parent,样本外父亲,PL_W659208133,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014867,P06906,parent,样本外父亲,PL_W657926587,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014868,P06907,parent,样本外父亲,PL_W660585501,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014869,P06908,partner,样本外伴侣,PL_W661075020,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014870,P06908,parent,样本外父亲,PL_W61955806,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014871,P06908,minor_child,样本外未成年子女1,PL_W661075020,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014872,P06909,partner,样本外伴侣,PL_W36921199,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014873,P06909,parent,样本外母亲,PL_W804449260,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014874,P06909,minor_child,样本外未成年子女1,PL_W36921199,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014875,P06910,partner,样本外伴侣,PL_W659335602,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014876,P06910,parent,样本外父亲,PL_W658234984,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014877,P06910,minor_child,样本外未成年子女1,PL_W659335602,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014878,P06910,minor_child,样本外未成年子女2,PL_W659335602,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014879,P06911,parent,样本外父亲,PL_W661274711,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014880,P06913,parent,样本外母亲,PL_W673880425,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014881,P06913,parent,样本外父亲,PL_W662765298,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014882,P06913,minor_child,样本外未成年子女1,PL_W661919817,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014883,P06914,minor_child,样本外未成年子女1,PL_W33036565,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014884,P06914,minor_child,样本外未成年子女2,PL_W33036565,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014885,P06915,partner,样本外伴侣,PL_W43804991,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014886,P06915,parent,样本外父亲,PL_W659838241,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014887,P06915,parent,样本外父亲,PL_W661952140,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014888,P06916,partner,样本外伴侣,PL_W661071314,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014889,P06916,parent,样本外母亲,PL_W659609867,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014890,P06917,parent,样本外母亲,PL_W661281956,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014891,P06918,partner,样本外伴侣,PL_W662452362,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014892,P06918,parent,样本外父亲,PL_W661941268,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014893,P06919,partner,样本外伴侣,PL_W31617614,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014894,P06920,partner,样本外伴侣,PL_W33036596,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014895,P06920,parent,样本外父亲,PL_W661941243,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014896,P06920,minor_child,样本外未成年子女1,PL_W33036596,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014897,P06921,parent,样本外母亲,PL_W659627152,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014898,P06921,parent,样本外父亲,PL_W804684091,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014899,P06921,minor_child,样本外未成年子女1,PL_W659445731,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014900,P06921,minor_child,样本外未成年子女2,PL_W659445731,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014901,P06922,parent,样本外母亲,PL_W659460371,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014902,P06922,minor_child,样本外未成年子女1,PL_W62354006,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014903,P06923,partner,样本外伴侣,PL_W31373433,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014904,P06923,parent,样本外父亲,PL_W1202685517,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014905,P06924,parent,样本外父亲,PL_W1204542948,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014906,P06924,minor_child,样本外未成年子女1,PL_W661777191,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014907,P06924,minor_child,样本外未成年子女2,PL_W661777191,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014908,P06925,partner,样本外伴侣,PL_W659333724,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014909,P06925,parent,样本外父亲,PL_W659729655,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014910,P06925,minor_child,样本外未成年子女1,PL_W659333724,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014911,P06926,partner,样本外伴侣,PL_W749549593,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014912,P06926,parent,样本外父亲,PL_W658293390,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014913,P06927,partner,样本外伴侣,PL_W705170960,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014914,P06927,parent,样本外母亲,PL_W1204316636,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014915,P06928,parent,样本外父亲,PL_W661264404,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014916,P06928,minor_child,样本外未成年子女1,PL_W662711903,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014917,P06929,partner,样本外伴侣,PL_W760239221,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014918,P06929,parent,样本外父亲,PL_W659971002,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014919,P06929,parent,样本外父亲,PL_W661484596,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014920,P06929,minor_child,样本外未成年子女1,PL_W760239221,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014921,P06929,minor_child,样本外未成年子女2,PL_W760239221,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014922,P06930,partner,样本外伴侣,PL_W662147938,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014923,P06930,parent,样本外母亲,PL_W659453924,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014924,P06933,parent,样本外父亲,PL_W662810285,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014925,P06933,parent,样本外父亲,PL_W658011349,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014926,P06934,parent,样本外父亲,PL_W659115129,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014927,P06935,parent,样本外母亲,PL_W661770642,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014928,P06935,parent,样本外父亲,PL_W661794358,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014929,P06936,partner,样本外伴侣,PL_W704288158,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014930,P06936,parent,样本外父亲,PL_W659340560,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014931,P06936,minor_child,样本外未成年子女1,PL_W704288158,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014932,P06936,minor_child,样本外未成年子女2,PL_W704288158,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014933,P06937,partner,样本外伴侣,PL_W659732244,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014934,P06937,parent,样本外父亲,PL_W659533965,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014935,P06937,minor_child,样本外未成年子女1,PL_W659732244,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014936,P06937,minor_child,样本外未成年子女2,PL_W659732244,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014937,P06938,partner,样本外伴侣,PL_W31756311,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014938,P06938,parent,样本外父亲,PL_W660078287,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014939,P06938,parent,样本外父亲,PL_W659606086,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014940,P06938,minor_child,样本外未成年子女1,PL_W31756311,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014941,P06939,partner,样本外伴侣,PL_W702587022,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014942,P06939,parent,样本外母亲,PL_W661797047,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014943,P06941,parent,样本外母亲,PL_W658233094,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014944,P06941,minor_child,样本外未成年子女1,PL_W41405417,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014945,P06942,parent,样本外母亲,PL_W661919979,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014946,P06943,partner,样本外伴侣,PL_W660806778,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014947,P06943,minor_child,样本外未成年子女1,PL_W660806778,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014948,P06943,minor_child,样本外未成年子女2,PL_W660806778,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014949,P06944,partner,样本外伴侣,PL_W661217717,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014950,P06944,parent,样本外父亲,PL_W657949706,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014951,P06944,parent,样本外父亲,PL_W1204327054,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014952,P06944,minor_child,样本外未成年子女1,PL_W661217717,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014953,P06946,parent,样本外父亲,PL_W659547088,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014954,P06946,minor_child,样本外未成年子女1,PL_W659833378,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014955,P06946,minor_child,样本外未成年子女2,PL_W659833378,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014956,P06947,parent,样本外父亲,PL_W661927031,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014957,P06948,parent,样本外父亲,PL_W658038548,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014958,P06948,minor_child,样本外未成年子女1,PL_W660839277,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014959,P06949,parent,样本外父亲,PL_W659963473,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014960,P06949,parent,样本外父亲,PL_W658955334,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014961,P06949,minor_child,样本外未成年子女1,PL_W702160075,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014962,P06950,parent,样本外父亲,PL_W659618156,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014963,P06951,partner,样本外伴侣,PL_W660867512,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014964,P06951,parent,样本外父亲,PL_W68030360,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014965,P06951,minor_child,样本外未成年子女1,PL_W660867512,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014966,P06951,minor_child,样本外未成年子女2,PL_W660867512,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014967,P06952,parent,样本外父亲,PL_W659453037,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014968,P06953,parent,样本外母亲,PL_W127479370,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014969,P06953,parent,样本外父亲,PL_W659453211,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014970,P06954,parent,样本外母亲,PL_W659251511,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014971,P06954,parent,样本外父亲,PL_W767378892,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014972,P06955,partner,样本外伴侣,PL_W656561558,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014973,P06955,parent,样本外母亲,PL_W662389463,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014974,P06955,minor_child,样本外未成年子女1,PL_W656561558,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014975,P06955,minor_child,样本外未成年子女2,PL_W656561558,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014976,P06957,parent,样本外母亲,PL_W1425629720,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014977,P06957,minor_child,样本外未成年子女1,PL_W661074403,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014978,P06958,parent,样本外父亲,PL_W659461490,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014979,P06958,parent,样本外父亲,PL_W661650652,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014980,P06959,partner,样本外伴侣,PL_W706078535,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014981,P06959,parent,样本外母亲,PL_W662811938,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014982,P06959,minor_child,样本外未成年子女1,PL_W706078535,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014983,P06960,partner,样本外伴侣,PL_W663018303,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014984,P06960,parent,样本外父亲,PL_W662177618,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014985,P06960,parent,样本外父亲,PL_W656561603,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014986,P06961,partner,样本外伴侣,PL_W660623650,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014987,P06961,parent,样本外父亲,PL_W661293513,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014988,P06961,parent,样本外父亲,PL_W661271817,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014989,P06962,partner,样本外伴侣,PL_W662793640,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014990,P06962,parent,样本外父亲,PL_W662746944,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014991,P06962,parent,样本外父亲,PL_W796631325,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014992,P06962,minor_child,样本外未成年子女1,PL_W659333862,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
