person_id,place_role,place_id
P07106,WORK,PL_W33570228
P07106,CHILD_SCHOOL,PL_W36543325
P07107,HOME,PL_W170052634
P07107,WORK,PL_W106710883
P07108,HOME,PL_W659549241
P07108,WORK,PL_W705845662
P07109,HOME,PL_W661636505
P07109,WORK,PL_W658300634
P07110,HOME,PL_W661206516
P07110,WORK,PL_N7592794912
P07111,HOME,PL_W41405415
P07111,WORK,PL_W122481951
P07111,CHILD_SCHOOL,PL_W36861511
P07112,HOME,PL_W661469655
P07112,WORK,PL_W236136690
P07113,HOME,PL_W660212477
P07113,WORK,PL_W660212477
P07113,CHILD_SCHOOL,PL_W35836166
P07114,HOME,PL_W1163968780
P07114,WORK,PL_W31451793
P07115,HOME,PL_W36921200
P07115,UNIVERSITY,PL_N783499436
P07116,HOME,PL_W31451095
P07116,WORK,PL_N3079147028
P07117,HOME,PL_W767378212
P07117,WORK,PL_W396817470
P07117,CHILD_SCHOOL,PL_W34617361
P07118,HOME,PL_W31754697
P07118,WORK,PL_W52430059
P07118,CHILD_SCHOOL,PL_W57052280
P07119,HOME,PL_W704993424
P07119,WORK,PL_W661035503
P07120,HOME,PL_W661822109
P07120,WORK,PL_W59768687
P07121,HOME,PL_W31756312
P07121,UNIVERSITY,PL_W23447424
P07122,HOME,PL_W43806062
P07122,WORK,PL_N2288606537
P07122,CHILD_SCHOOL,PL_W37236885
P07123,HOME,PL_W370438991
P07123,WORK,PL_W370438991
P07124,HOME,PL_W704993429
P07124,WORK,PL_W704993429
P07125,HOME,PL_W705845664
P07125,WORK,PL_W93811432
P07126,HOME,PL_W1236094720
P07126,WORK,PL_W71187338
P07126,CHILD_SCHOOL,PL_W705011696
P07127,HOME,PL_W705649185
P07127,WORK,PL_N7578997169
P07127,CHILD_SCHOOL,PL_W36747098
P07128,HOME,PL_W662775125
P07128,WORK,PL_W132115340
P07129,HOME,PL_W660348380
P07129,WORK,PL_N6568142490
P07130,HOME,PL_W41405418
P07130,WORK,PL_W67141322
P07131,HOME,PL_W658974021
P07131,WORK,PL_N752192433
P07131,CHILD_SCHOOL,PL_W70509585
P07132,HOME,PL_W133109681
P07132,UNIVERSITY,PL_W61759776
P07133,HOME,PL_W659341331
P07133,WORK,PL_W128093638
P07133,CHILD_SCHOOL,PL_W121871939
P07134,HOME,PL_W143657050
P07134,UNIVERSITY,PL_W220190025
P07135,HOME,PL_W36888102
P07135,WORK,PL_W479950922
P07135,CHILD_SCHOOL,PL_W274163820
P07136,HOME,PL_W659445730
P07136,WORK,PL_N6340918501
P07137,HOME,PL_W31373435
P07137,WORK,PL_N12566554506
P07138,HOME,PL_W31811119
P07138,WORK,PL_N7773082571
P07139,HOME,PL_W662710769
P07139,WORK,PL_W314664870
P07139,CHILD_SCHOOL,PL_W224816805
P07140,HOME,PL_W704228128
P07140,WORK,PL_W170018362
P07140,CHILD_SCHOOL,PL_W29113970
P07141,HOME,PL_W661636022
P07141,WORK,PL_W804360646
P07141,CHILD_SCHOOL,PL_W36543325
P07142,HOME,PL_W659244546
P07142,WORK,PL_W704594301
P07143,HOME,PL_W31373437
P07143,WORK,PL_N6341941431
P07144,HOME,PL_W706190949
P07144,WORK,PL_W367638701
P07145,HOME,PL_W659445767
P07145,WORK,PL_N12496608201
P07146,HOME,PL_W705529530
P07146,WORK,PL_W657979282
P07146,CHILD_SCHOOL,PL_W35798021
P07147,HOME,PL_W229483488
P07147,WORK,PL_W661314215
P07148,HOME,PL_W31754687
P07148,WORK,PL_W32556080
P07149,HOME,PL_W31373431
P07149,WORK,PL_N4894162575
P07150,HOME,PL_W1259342294
P07150,WORK,PL_N4650573942
P07150,CHILD_SCHOOL,PL_W56184642
P07151,HOME,PL_W659334054
P07151,WORK,PL_W658960778
P07151,CHILD_SCHOOL,PL_W34228912
P07152,HOME,PL_W662775519
P07152,WORK,PL_W1424015290
P07152,CHILD_SCHOOL,PL_W216295703
P07153,HOME,PL_W31757829
P07153,WORK,PL_W31757829
P07153,CHILD_SCHOOL,PL_W220408094
P07154,HOME,PL_W659333202
P07154,UNIVERSITY,PL_W15396822
P07155,HOME,PL_W661840699
P07155,WORK,PL_N5171322824
P07156,HOME,PL_W659732659
P07156,WORK,PL_N14007226985
P07156,CHILD_SCHOOL,PL_W41363542
P07157,HOME,PL_W661204079
P07157,UNIVERSITY,PL_W23447393
P07158,HOME,PL_W659252586
P07158,WORK,PL_W76001386
P07158,CHILD_SCHOOL,PL_N10649797327
P07159,HOME,PL_W1202558561
P07159,WORK,PL_W366234297
P07159,CHILD_SCHOOL,PL_W29196647
P07160,HOME,PL_W704229385
P07160,WORK,PL_W704229385
P07161,HOME,PL_W705507615
P07161,WORK,PL_W34720497
P07162,HOME,PL_W659831067
P07162,WORK,PL_W657936379
P07163,HOME,PL_W662786679
P07163,WORK,PL_W662521533
P07163,CHILD_SCHOOL,PL_W35798787
P07164,HOME,PL_W702587009
P07164,WORK,PL_W804362970
P07165,HOME,PL_W705132821
P07165,WORK,PL_W31363802
P07166,HOME,PL_W660633182
P07166,WORK,PL_W129732406
P07166,CHILD_SCHOOL,PL_W35836503
P07167,HOME,PL_W659449304
P07167,WORK,PL_W59244472
P07167,CHILD_SCHOOL,PL_W369392223
P07168,HOME,PL_W704229405
P07168,WORK,PL_N13277479963
P07169,HOME,PL_W1265099238
P07169,WORK,PL_W27767637
P07170,HOME,PL_W34229575
P07170,WORK,PL_N12785242442
P07170,CHILD_SCHOOL,PL_W705109213
P07171,HOME,PL_W43811014
P07171,WORK,PL_W62058559
P07171,CHILD_SCHOOL,PL_W224442754
P07172,HOME,PL_W661777469
P07172,WORK,PL_W55896876
P07173,HOME,PL_W705519668
P07173,WORK,PL_W141284992
P07173,CHILD_SCHOOL,PL_N712595018
P07174,HOME,PL_W31754596
P07174,WORK,PL_W205960481
P07175,HOME,PL_W659732579
P07175,WORK,PL_W58271363
P07175,CHILD_SCHOOL,PL_W369392223
P07176,HOME,PL_W31757257
P07176,WORK,PL_W30982773
P07176,CHILD_SCHOOL,PL_W34777564
P07177,HOME,PL_W703776817
P07177,WORK,PL_W62256155
P07177,CHILD_SCHOOL,PL_W688267158
P07178,HOME,PL_W661076519
P07178,WORK,PL_N1213476942
P07179,HOME,PL_W31616712
P07179,WORK,PL_W122204304
P07180,HOME,PL_W705512157
P07180,WORK,PL_W662453980
P07181,HOME,PL_W33036600
P07181,UNIVERSITY,PL_W1024399954
P07182,HOME,PL_W659333453
P07182,WORK,PL_W34545829
P07182,CHILD_SCHOOL,PL_W226096987
P07183,HOME,PL_W705010197
P07183,WORK,PL_W256116927
P07184,HOME,PL_W705115243
P07184,WORK,PL_W660830763
P07185,HOME,PL_W33036600
P07185,WORK,PL_N1300031485
P07186,HOME,PL_W170052634
P07186,UNIVERSITY,PL_W775640504
P07187,HOME,PL_W661636896
P07187,WORK,PL_N7596808399
P07188,HOME,PL_W59434209
P07188,WORK,PL_W59434209
P07188,CHILD_SCHOOL,PL_W760844017
P07189,HOME,PL_W1341459059
P07189,WORK,PL_W658018645
P07189,CHILD_SCHOOL,PL_W688045884
P07190,HOME,PL_W659341003
P07190,WORK,PL_W557896229
P07190,CHILD_SCHOOL,PL_W688047029
P07191,HOME,PL_W661956888
P07191,WORK,PL_W1306222715
P07192,HOME,PL_W659252646
P07192,WORK,PL_W660832883
P07192,CHILD_SCHOOL,PL_W499546959
P07193,HOME,PL_W656560712
P07193,WORK,PL_W656560712
P07194,HOME,PL_W659444657
P07194,WORK,PL_N9297701808
P07194,CHILD_SCHOOL,PL_W61955065
P07195,HOME,PL_W31757277
P07195,WORK,PL_W61698930
P07196,HOME,PL_W89185230
P07196,UNIVERSITY,PL_W1502657605
P07197,HOME,PL_W659247581
P07197,WORK,PL_W657936300
P07198,HOME,PL_W704288162
P07198,WORK,PL_W97303142
P07199,HOME,PL_W31754689
P07199,WORK,PL_W122205423
P07200,HOME,PL_W659733724
P07200,WORK,PL_W31963777
P07201,HOME,PL_W33542534
P07201,WORK,PL_W797163024
P07202,HOME,PL_W31373084
P07202,WORK,PL_W31373084
P07202,CHILD_SCHOOL,PL_N7108065615
P07203,HOME,PL_W42472531
P07203,WORK,PL_W59146408
P07203,CHILD_SCHOOL,PL_W180044576
P07204,HOME,PL_W33036595
P07204,WORK,PL_W660222956
P07204,CHILD_SCHOOL,PL_W34229259
P07205,HOME,PL_W41405378
P07205,WORK,PL_W55461564
P07206,HOME,PL_W31451053
P07206,WORK,PL_W362792334
P07207,HOME,PL_W706093836
P07207,WORK,PL_N12826037777
P07208,HOME,PL_W427224029
P07208,WORK,PL_W427224029
P07208,CHILD_SCHOOL,PL_W186575881
P07209,HOME,PL_W706236183
P07209,WORK,PL_N14104335269
P07210,HOME,PL_W660837911
P07210,WORK,PL_W1421194207
P07210,CHILD_SCHOOL,PL_N7766322681
P07211,HOME,PL_W660584666
P07211,WORK,PL_N14057070403
P07212,HOME,PL_W99094306
P07212,WORK,PL_W1004706297
P07213,HOME,PL_W31757259
P07213,WORK,PL_W165787889
P07214,HOME,PL_W143654379
P07214,WORK,PL_N6483208747
P07214,CHILD_SCHOOL,PL_W224674925
P07215,HOME,PL_W656560861
P07215,WORK,PL_N12358054404
P07216,HOME,PL_W1307373828
P07216,WORK,PL_W43806216
P07217,HOME,PL_W705563028
P07217,WORK,PL_W981497623
P07218,HOME,PL_W659333695
P07218,WORK,PL_W296368461
P07219,HOME,PL_W660568674
P07219,WORK,PL_N13198723259
P07219,CHILD_SCHOOL,PL_N8082789926
P07220,HOME,PL_W704292287
P07220,WORK,PL_W659460157
P07221,HOME,PL_W659731449
P07221,WORK,PL_W31617642
P07221,CHILD_SCHOOL,PL_W822689779
P07222,HOME,PL_W705222378
P07222,WORK,PL_W55383520
P07222,CHILD_SCHOOL,PL_W34769549
P07223,HOME,PL_W334726020
P07223,UNIVERSITY,PL_N401521720
P07224,HOME,PL_W659548731
P07224,WORK,PL_W616121212
P07224,CHILD_SCHOOL,PL_W121871939
P07225,HOME,PL_W42472528
P07225,WORK,PL_W31443988
P07225,CHILD_SCHOOL,PL_W36785083
P07226,HOME,PL_W661324403
P07226,WORK,PL_W43805377
P07227,HOME,PL_W659446581
P07227,WORK,PL_W661774333
P07227,CHILD_SCHOOL,PL_N7659648005
P07228,HOME,PL_W662784913
P07228,WORK,PL_W662100744
P07228,CHILD_SCHOOL,PL_N8082789926
P07229,HOME,PL_W1275522402
P07229,WORK,PL_W1275522402
P07229,CHILD_SCHOOL,PL_W688047029
P07230,HOME,PL_W659340642
P07230,WORK,PL_N5368912117
P07231,HOME,PL_W702587022
P07231,UNIVERSITY,PL_N11281293717
P07232,HOME,PL_W660569212
P07232,WORK,PL_W660865172
P07233,HOME,PL_W1079646984
P07233,WORK,PL_N6323492986
P07234,HOME,PL_W1410990461
P07234,WORK,PL_N6603447367
P07234,CHILD_SCHOOL,PL_N4264646734
P07235,HOME,PL_W659340282
P07235,WORK,PL_W659340282
P07236,HOME,PL_W31373437
P07236,WORK,PL_W31620395
P07236,CHILD_SCHOOL,PL_W35836502
P07237,HOME,PL_W31373089
P07237,WORK,PL_W369568062
P07237,CHILD_SCHOOL,PL_N2336690053
P07238,HOME,PL_W943428714
P07238,WORK,PL_W66983983
P07239,HOME,PL_W661649652
P07239,WORK,PL_W402923383
P07240,HOME,PL_W662711308
P07240,WORK,PL_N3338988879
P07240,CHILD_SCHOOL,PL_W703423112
P07241,HOME,PL_W661920143
P07241,WORK,PL_N1885527593
P07242,HOME,PL_W661074467
P07242,WORK,PL_W103096656
P07242,CHILD_SCHOOL,PL_W35800153
P07243,HOME,PL_W32742172
P07243,WORK,PL_N13011557666
P07243,CHILD_SCHOOL,PL_W35836502
P07244,HOME,PL_W663309543
P07244,WORK,PL_W1098390370
P07245,HOME,PL_W31451019
P07245,UNIVERSITY,PL_W702537549
P07246,HOME,PL_W705737457
P07246,WORK,PL_W672669532
P07246,CHILD_SCHOOL,PL_W42709352
P07247,HOME,PL_W31754686
P07247,UNIVERSITY,PL_W1502657605
P07248,HOME,PL_W659451496
P07248,WORK,PL_N13525255464
P07249,HOME,PL_W114706475
P07249,WORK,PL_N10931847023
P07250,HOME,PL_W31373094
P07250,WORK,PL_N6175092637
P07250,CHILD_SCHOOL,PL_W36787819
P07251,HOME,PL_W705121018
P07251,WORK,PL_N5334282122
P07252,HOME,PL_W704594312
P07252,WORK,PL_N5508823307
P07252,CHILD_SCHOOL,PL_W35836168
P07253,HOME,PL_W31617621
P07253,WORK,PL_W67091534
P07254,HOME,PL_W659733169
P07254,WORK,PL_W55896876
P07255,HOME,PL_W43807126
P07255,WORK,PL_W662099936
P07256,HOME,PL_W1204791471
P07256,WORK,PL_W702141527
P07256,CHILD_SCHOOL,PL_N8024045509
P07257,HOME,PL_W662784568
P07257,WORK,PL_W662784568
P07257,CHILD_SCHOOL,PL_W41364187
P07258,HOME,PL_W702560110
P07258,WORK,PL_W58431287
P07259,HOME,PL_W31617616
P07259,WORK,PL_N11421905769
P07259,CHILD_SCHOOL,PL_W70509378
P07260,HOME,PL_W662390739
P07260,UNIVERSITY,PL_W23447424
P07261,HOME,PL_W662176083
P07261,WORK,PL_W703932825
P07262,HOME,PL_W659447908
P07262,WORK,PL_N1372205379
P07263,HOME,PL_W31373083
P07263,WORK,PL_W203291417
P07264,HOME,PL_W659729393
P07264,WORK,PL_W285054176
P07265,HOME,PL_W291196700
P07265,WORK,PL_W1226256410
P07265,CHILD_SCHOOL,PL_W705011696
P07266,HOME,PL_W1204795488
P07266,WORK,PL_W33036333
P07266,CHILD_SCHOOL,PL_W50977417
P07267,HOME,PL_W659829644
P07267,WORK,PL_W521117202
P07268,HOME,PL_W661565463
P07268,WORK,PL_N4409956877
P07268,CHILD_SCHOOL,PL_W180044576
P07269,HOME,PL_W35835249
P07269,WORK,PL_N975547483
P07269,CHILD_SCHOOL,PL_N7108092021
P07270,HOME,PL_W659243279
P07270,WORK,PL_W663868530
P07271,HOME,PL_W662774968
P07271,WORK,PL_W659588032
P07271,CHILD_SCHOOL,PL_W36740007
P07272,HOME,PL_W33542527
P07272,WORK,PL_W33542527
P07273,HOME,PL_W457749629
P07273,WORK,PL_W705519672
P07274,HOME,PL_W704292300
P07274,WORK,PL_N6565973709
P07274,CHILD_SCHOOL,PL_W164599151
P07275,HOME,PL_W1518710174
P07275,WORK,PL_W104943886
P07275,CHILD_SCHOOL,PL_W688267161
P07276,HOME,PL_W31373517
P07276,WORK,PL_N569900782
P07277,HOME,PL_W662390581
P07277,WORK,PL_N6568830900
P07277,CHILD_SCHOOL,PL_W36747096
P07278,HOME,PL_W659733288
P07278,WORK,PL_W61011150
P07279,HOME,PL_W705844122
P07279,WORK,PL_W662147922
P07279,CHILD_SCHOOL,PL_W36747096
P07280,HOME,PL_W33541220
P07280,WORK,PL_W702145965
P07281,HOME,PL_W55947364
P07281,WORK,PL_W701171121
P07282,HOME,PL_W659548832
P07282,WORK,PL_N6547808730
P07283,HOME,PL_W659242927
P07283,UNIVERSITY,PL_W61759776
P07284,HOME,PL_W32121735
P07284,WORK,PL_W56057413
P07285,HOME,PL_W1163968779
P07285,WORK,PL_W34414587
P07286,HOME,PL_W661276002
P07286,WORK,PL_W234344711
P07287,HOME,PL_W659453429
P07287,WORK,PL_W29512399
P07288,HOME,PL_W703722939
P07288,WORK,PL_W1370853278
P07288,CHILD_SCHOOL,PL_W75367984
P07289,HOME,PL_W702145957
P07289,WORK,PL_W135470542
P07290,HOME,PL_W1529270088
P07290,WORK,PL_W680620605
P07291,HOME,PL_W705121013
P07291,WORK,PL_W33298345
P07292,HOME,PL_W1348013756
P07292,WORK,PL_W161271286
P07293,HOME,PL_W662775311
P07293,WORK,PL_W29512399
P07294,HOME,PL_W705519674
P07294,WORK,PL_W111082526
P07294,CHILD_SCHOOL,PL_W224815940
P07295,HOME,PL_W770873613
P07295,WORK,PL_W669623919
P07296,HOME,PL_W31617612
P07296,WORK,PL_W669624360
P07296,CHILD_SCHOOL,PL_N7108065615
P07297,HOME,PL_W659829715
P07297,WORK,PL_W991389119
P07297,CHILD_SCHOOL,PL_W703423111
P07298,HOME,PL_W31757276
P07298,WORK,PL_N9140360059
P07299,HOME,PL_W705222391
P07299,WORK,PL_W705222391
P07300,HOME,PL_W36921201
P07300,WORK,PL_W181032381
P07301,HOME,PL_W662761930
P07301,WORK,PL_W661330489
P07302,HOME,PL_W706190954
P07302,WORK,PL_W531735882
P07303,HOME,PL_W660867278
P07303,WORK,PL_W31620421
P07304,HOME,PL_W660602533
P07304,WORK,PL_W34516449
P07305,HOME,PL_W662175307
P07305,WORK,PL_W662175307
P07306,HOME,PL_W659449075
P07306,WORK,PL_N10955169590
P07307,HOME,PL_W660602835
P07307,WORK,PL_W671010922
P07308,HOME,PL_W457749629
P07308,WORK,PL_W30986903
P07309,HOME,PL_W1086999737
P07309,UNIVERSITY,PL_N12312756757
P07310,HOME,PL_W659333785
P07310,WORK,PL_W122198266
P07311,HOME,PL_W391472124
P07311,WORK,PL_N992367889
P07312,HOME,PL_W705170967
P07312,UNIVERSITY,PL_N4507572289
P07313,HOME,PL_W704945378
P07313,WORK,PL_W58271362
P07314,HOME,PL_W656561368
P07314,WORK,PL_N6662840564
P07315,HOME,PL_W660078446
P07315,WORK,PL_W660078446
P07316,HOME,PL_W1275529475
P07316,WORK,PL_W161836042
P07317,HOME,PL_W702587024
P07317,WORK,PL_W663870717
P07318,HOME,PL_W704229404
P07318,WORK,PL_W671607431
P07319,HOME,PL_W659452978
P07319,WORK,PL_W663827276
P07320,HOME,PL_W31373086
P07320,WORK,PL_W659427555
P07321,HOME,PL_W660079610
P07321,WORK,PL_W586404345
P07322,HOME,PL_W170055112
P07322,WORK,PL_W1321434683
P07322,CHILD_SCHOOL,PL_W1500052015
P07323,HOME,PL_W662388355
P07323,WORK,PL_W61956104
P07324,HOME,PL_W33036599
P07324,WORK,PL_N2405832057
P07324,CHILD_SCHOOL,PL_W25288139
P07325,HOME,PL_W659340941
P07325,WORK,PL_W660806638
P07326,HOME,PL_W659448853
P07326,WORK,PL_W705218737
P07326,CHILD_SCHOOL,PL_W87327545
P07327,HOME,PL_W1204800284
P07327,WORK,PL_W183247636
P07328,HOME,PL_W706078542
P07328,WORK,PL_N7553017339
P07328,CHILD_SCHOOL,PL_W36747096
P07329,HOME,PL_W661325153
P07329,WORK,PL_W1098900364
P07330,HOME,PL_W706190951
P07330,WORK,PL_N2281014516
P07331,HOME,PL_W659829947
P07331,UNIVERSITY,PL_W23447514
P07332,HOME,PL_W283005667
P07332,WORK,PL_W60429018
P07333,HOME,PL_W1204791450
P07333,WORK,PL_N6296608714
P07334,HOME,PL_W1245802033
P07334,WORK,PL_W61430202
P07335,HOME,PL_W41405389
P07335,WORK,PL_W34582609
P07336,HOME,PL_W34229572
P07336,WORK,PL_W659588332
P07337,HOME,PL_W58936392
P07337,WORK,PL_W1302155970
P07337,CHILD_SCHOOL,PL_W34228912
P07338,HOME,PL_W31811114
P07338,UNIVERSITY,PL_N1142872979
P07339,HOME,PL_W1204496230
P07339,WORK,PL_W659427555
P07340,HOME,PL_W659335094
P07340,WORK,PL_W705121016
P07341,HOME,PL_W659731296
P07341,WORK,PL_W703752573
P07342,HOME,PL_W36921200
P07342,WORK,PL_N6467113591
P07343,HOME,PL_W660830000
P07343,WORK,PL_W662441670
P07344,HOME,PL_W31757792
P07344,WORK,PL_W34545829
P07345,HOME,PL_W34777541
P07345,WORK,PL_W662539173
P07345,CHILD_SCHOOL,PL_W41364199
P07346,HOME,PL_W706078569
P07346,WORK,PL_W279007798
P07347,HOME,PL_W31373437
P07347,WORK,PL_W663828131
P07348,HOME,PL_W978051270
P07348,WORK,PL_W33764719
P07349,HOME,PL_W705507607
P07349,WORK,PL_W182282890
P07350,HOME,PL_W704594312
P07350,WORK,PL_N8769884249
P07350,CHILD_SCHOOL,PL_W24986415
P07351,HOME,PL_W705737457
P07351,WORK,PL_W132189161
P07351,CHILD_SCHOOL,PL_W36332059
P07352,HOME,PL_W660079234
P07352,WORK,PL_W61014137
P07353,HOME,PL_W660634053
P07353,WORK,PL_W103375040
P07354,HOME,PL_W457749629
P07354,WORK,PL_W58866826
P07354,CHILD_SCHOOL,PL_W224442754
P07355,HOME,PL_W281847065
P07355,WORK,PL_W1446758390
P07355,CHILD_SCHOOL,PL_N7725077141
P07356,HOME,PL_W661957530
P07356,WORK,PL_W122205423
P07356,CHILD_SCHOOL,PL_W195969125
P07357,HOME,PL_W662389557
P07357,WORK,PL_W144600192
P07357,CHILD_SCHOOL,PL_W25366282
P07358,HOME,PL_W661048758
P07358,WORK,PL_W661048758
P07359,HOME,PL_W41405417
P07359,WORK,PL_N8450477819
P07360,HOME,PL_W705109218
P07360,WORK,PL_N1138266326
P07360,CHILD_SCHOOL,PL_W220406701
P07361,HOME,PL_W661050010
P07361,WORK,PL_W659587797
P07362,HOME,PL_W661779123
P07362,UNIVERSITY,PL_W1502659706
P07363,HOME,PL_W662175290
P07363,WORK,PL_N6680642268
P07364,HOME,PL_W705222378
P07364,WORK,PL_W657696699
P07365,HOME,PL_W660600703
P07365,WORK,PL_N8769884249
P07366,HOME,PL_W31373427
P07366,WORK,PL_N11874506359
P07367,HOME,PL_W31451020
P07367,WORK,PL_W705222395
P07367,CHILD_SCHOOL,PL_W224136221
P07368,HOME,PL_W661957513
P07368,WORK,PL_N7325964483
P07369,HOME,PL_W705519674
P07369,WORK,PL_W494886793
P07369,CHILD_SCHOOL,PL_W35798775
P07370,HOME,PL_W704594300
P07370,WORK,PL_W34749848
P07370,CHILD_SCHOOL,PL_W35836041
P07371,HOME,PL_W660178690
P07371,WORK,PL_W662259390
P07371,CHILD_SCHOOL,PL_W180044576
P07372,HOME,PL_W229483552
P07372,WORK,PL_N11298404177
P07372,CHILD_SCHOOL,PL_W705565521
P07373,HOME,PL_W659829440
P07373,WORK,PL_W43806469
P07374,HOME,PL_W702160456
P07374,WORK,PL_W33561679
P07375,HOME,PL_W660839461
P07375,WORK,PL_W662099819
P07375,CHILD_SCHOOL,PL_W36368280
P07376,HOME,PL_W660819946
P07376,WORK,PL_N10820405496
P07377,HOME,PL_W659446229
P07377,WORK,PL_N4697780129
P07377,CHILD_SCHOOL,PL_W61955065
P07378,HOME,PL_W705563034
P07378,WORK,PL_N10695404995
P07378,CHILD_SCHOOL,PL_W688268884
P07379,HOME,PL_W661635403
P07379,WORK,PL_W679142319
P07379,CHILD_SCHOOL,PL_W41364189
P07380,HOME,PL_W31756308
P07380,WORK,PL_W659587774
P07381,HOME,PL_W31754575
P07381,WORK,PL_N8040515388
P07381,CHILD_SCHOOL,PL_W33503151
P07382,HOME,PL_W659340068
P07382,WORK,PL_W62057334
P07383,HOME,PL_W56051936
P07383,WORK,PL_W34545829
P07384,HOME,PL_W659549383
P07384,WORK,PL_N1946343376
P07384,CHILD_SCHOOL,PL_W170266806
P07385,HOME,PL_W704229406
P07385,WORK,PL_W669725333
P07386,HOME,PL_W659446412
P07386,WORK,PL_W153927224
P07387,HOME,PL_W661635893
P07387,WORK,PL_N5441763275
P07388,HOME,PL_W706078563
P07388,WORK,PL_N4630113392
P07389,HOME,PL_W51348275
P07389,WORK,PL_N412348536
P07390,HOME,PL_W1235261477
P07390,WORK,PL_W78592457
P07391,HOME,PL_W558836980
P07391,WORK,PL_W505870974
P07392,HOME,PL_W705563021
P07392,WORK,PL_W662441576
P07393,HOME,PL_W457749630
P07393,WORK,PL_W659549362
P07394,HOME,PL_W705109218
P07394,WORK,PL_N13971311584
P07394,CHILD_SCHOOL,PL_W34228911
P07395,HOME,PL_W114706282
P07395,WORK,PL_W114706282
P07395,CHILD_SCHOOL,PL_W33503129
P07396,HOME,PL_W31617605
P07396,WORK,PL_W231983655
P07396,CHILD_SCHOOL,PL_W33541185
P07397,HOME,PL_W705650228
P07397,WORK,PL_N7576568706
P07397,CHILD_SCHOOL,PL_W35836139
P07398,HOME,PL_W662785766
P07398,WORK,PL_W419912446
P07399,HOME,PL_W43806332
P07399,WORK,PL_W61698598
P07400,HOME,PL_W660867636
P07400,WORK,PL_N7048255488
P07401,HOME,PL_W705529523
P07401,WORK,PL_N13667410969
P07401,CHILD_SCHOOL,PL_W32121754
P07402,HOME,PL_W943421439
P07402,WORK,PL_W66980144
P07402,CHILD_SCHOOL,PL_W34228913
P07403,HOME,PL_W661204281
P07403,WORK,PL_W170053305
P07403,CHILD_SCHOOL,PL_W36785083
P07404,HOME,PL_W228305634
P07404,WORK,PL_W661035849
P07404,CHILD_SCHOOL,PL_W171056869
P07405,HOME,PL_W31616712
P07405,WORK,PL_N13075169832
P07406,HOME,PL_W225767241
P07406,WORK,PL_W174189760
P07407,HOME,PL_W662143331
P07407,WORK,PL_W247681920
P07408,HOME,PL_W32651989
P07408,WORK,PL_W194214022
P07408,CHILD_SCHOOL,PL_W36952003
P07409,HOME,PL_W43805755
P07409,WORK,PL_W661950735
P07410,HOME,PL_W705132823
P07410,WORK,PL_W61982577
P07411,HOME,PL_W662450020
P07411,WORK,PL_W703427644
P07411,CHILD_SCHOOL,PL_W225936202
P07412,HOME,PL_W705109218
P07412,UNIVERSITY,PL_N7797321403
P07413,HOME,PL_W659831358
P07413,WORK,PL_N13676218286
P07413,CHILD_SCHOOL,PL_W36544304
P07414,HOME,PL_W705115243
P07414,WORK,PL_W705115243
P07415,HOME,PL_W704993422
P07415,WORK,PL_N6589641226
P07415,CHILD_SCHOOL,PL_W36543496
P07416,HOME,PL_W767401480
P07416,WORK,PL_N2966297760
P07417,HOME,PL_W661325748
P07417,WORK,PL_W108059031
P07418,HOME,PL_W660633742
P07418,WORK,PL_N3297272223
P07419,HOME,PL_W662710849
P07419,WORK,PL_W1024883174
P07420,HOME,PL_W661048194
P07420,WORK,PL_W1395765939
P07420,CHILD_SCHOOL,PL_W29196647
P07421,HOME,PL_W705132821
P07421,UNIVERSITY,PL_W1289507559
P07422,HOME,PL_W660079567
P07422,WORK,PL_W657722110
P07422,CHILD_SCHOOL,PL_W56201673
P07423,HOME,PL_W704229394
P07423,WORK,PL_W704229394
P07423,CHILD_SCHOOL,PL_W235324578
P07424,HOME,PL_W702557442
P07424,WORK,PL_W97180148
P07424,CHILD_SCHOOL,PL_W170266806
P07425,HOME,PL_W705011699
P07425,WORK,PL_W705011699
P07425,CHILD_SCHOOL,PL_W688269003
P07426,HOME,PL_W31373086
P07426,WORK,PL_W105497054
P07427,HOME,PL_W705010187
P07427,WORK,PL_W661950839
P07428,HOME,PL_W659341439
P07428,WORK,PL_N383238087
P07429,HOME,PL_W611916720
P07429,WORK,PL_N3933103723
P07430,HOME,PL_W55547148
P07430,WORK,PL_N13208956570
P07431,HOME,PL_W43806062
P07431,WORK,PL_W333370248
P07431,CHILD_SCHOOL,PL_W24159328
P07432,HOME,PL_W143657050
P07432,WORK,PL_N7195309578
P07433,HOME,PL_W659731716
P07433,WORK,PL_N2917845101
P07434,HOME,PL_W659732642
P07434,WORK,PL_W34582302
P07435,HOME,PL_W31617606
P07435,UNIVERSITY,PL_W61759776
P07435,CHILD_SCHOOL,PL_W220408094
P07436,HOME,PL_W41405409
P07436,WORK,PL_W56123948
P07437,HOME,PL_W705624359
P07437,WORK,PL_N13971311566
P07437,CHILD_SCHOOL,PL_W34617346
P07438,HOME,PL_W659251117
P07438,WORK,PL_W671607431
P07438,CHILD_SCHOOL,PL_W705565520
P07439,HOME,PL_W661635152
P07439,WORK,PL_W367536575
P07440,HOME,PL_W1334264553
P07440,WORK,PL_W144942369
P07440,CHILD_SCHOOL,PL_N2356774165
P07441,HOME,PL_W369781473
P07441,UNIVERSITY,PL_N13885890639
P07442,HOME,PL_W36791495
P07442,WORK,PL_N3572166952
P07442,CHILD_SCHOOL,PL_N7108092021
